userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
825,1.56875E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,3,0,3
826,1.56881E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
827,1.56899E+12,2,FALSE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,2
828,1.56953E+12,0,TRUE,/,Android,TRUE,Chrome,77,864,432,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
829,1.56957E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,7,9,8,1
830,1.56884E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,17,13,12
831,1.56911E+12,0,TRUE,/,Android,TRUE,Chrome,77,808,393,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
832,1.56941E+12,0,TRUE,/,Android,TRUE,Chrome,76,780,360,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,3,12,31,14
833,1.56945E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
834,1.56954E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,10,29,30,7
835,1.5698E+12,0,TRUE,/,Android,TRUE,Chrome,77,732,412,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
836,1.56988E+12,1,TRUE,/,Android,TRUE,Chrome,77,732,412,google.com,skipped,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,4,1,1
837,1.56906E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,2
838,1.56917E+12,2,TRUE,/,Android,TRUE,Chrome,77,892,412,google.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,15,25,3
839,1.56925E+12,0,TRUE,/,Android,TRUE,Chrome,76,846,412,facebook.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,2
840,1.56926E+12,0,TRUE,/,Android,TRUE,Chrome,76,846,412,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
841,1.56961E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,49,59,6
842,1.56966E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,3,1,5
843,1.56967E+12,0,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,5
844,1.56936E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
845,1.56945E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2
846,1.56953E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,3,0,1
847,1.56961E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,Scotland,TRUE,FALSE,TRUE,TRUE,1,1,0,1,1,2
848,1.56889E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,24
849,1.56925E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,9
850,1.56937E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,7,38,45,9
851,1.56894E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,8
852,1.56884E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,1,1
853,1.56924E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,16,17,9
854,1.56934E+12,2,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,10
855,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,1,19,15,5
856,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
857,1.56936E+12,2,TRUE,/,Android,TRUE,Chrome,77,747,360,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
858,1.56941E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,Scotland,TRUE,FALSE,TRUE,TRUE,1,1,2,4,5,4
859,1.5697E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,1,2,4
860,1.56975E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
861,1.56888E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,1,23,21,2
862,1.56892E+12,0,TRUE,/,Android,TRUE,Chrome,76,640,360,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,5,5,4,5
863,1.56952E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,7,13,13,3
864,1.5697E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,1
865,1.56977E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,1,Western Visayas,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
866,1.56977E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
867,1.56949E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,2,3,12,2
868,1.56928E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,1,26,28,5
869,1.56944E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,8,7,1
870,1.56901E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
871,1.56986E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
872,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,Wales,FALSE,FALSE,FALSE,TRUE,1,1,0,10,5,1
873,1.56937E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,3
874,1.56941E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
875,1.56883E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,4,3,4
876,1.56892E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,4
877,1.56899E+12,0,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
878,1.56916E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
879,1.56936E+12,1,TRUE,/,Android,TRUE,Chrome,77,808,393,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,3
880,1.56941E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,2,2,5
881,1.5695E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,5,5
882,1.5697E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,11,8,2
883,1.56971E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,google.com,skipped,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
884,1.56977E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,2,1,1
885,1.56915E+12,0,TRUE,/,Android,TRUE,Chrome,76,800,1280,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,2
886,1.56927E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
887,1.56979E+12,1,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,6,7,6,7
888,1.56875E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,2,19,19,16
889,1.56881E+12,0,TRUE,/,Android,TRUE,Chrome,76,869,412,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,13,15,3
890,1.5692E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
891,1.56934E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
892,1.56943E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
893,1.56954E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,2,0,2
894,1.56954E+12,1,FALSE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,3
895,1.56972E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,5,20,27,4
896,1.56973E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
897,1.56977E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,2,1,1
898,1.56916E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,1
899,1.56919E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,9,5,3
900,1.56924E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
901,1.56949E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,3,1,1
902,1.5695E+12,1,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,1,Wales,TRUE,TRUE,TRUE,TRUE,1,1,0,8,8,11
903,1.56924E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
904,1.56902E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,3
905,1.56919E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,1,31,27,20
906,1.56927E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,1,0,14,15,8
907,1.56933E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,1,3,2,4
908,1.56968E+12,0,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
909,1.56978E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,4
910,1.56985E+12,1,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
911,1.56944E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,2,1,10
912,1.56876E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,0,9,3,4
913,1.56901E+12,0,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,seen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,2
914,1.56905E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,England,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1
915,1.56936E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
916,1.56944E+12,1,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,3,6,4,2
917,1.56949E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,Scotland,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
918,1.56971E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,5,9,2,1
919,1.56975E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,1,4,7,6,6
920,1.5698E+12,2,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,3,2,1
921,1.56876E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,2,0,3
922,1.56892E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
923,1.56916E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
924,1.56962E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,1
925,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
926,1.56882E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,3
927,1.56945E+12,1,TRUE,/,Android,TRUE,Chrome,76,846,412,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,9,14,13,6
928,1.56911E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,7,5,4
929,1.56917E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,5,3
930,1.56971E+12,0,TRUE,/,Android,TRUE,Chrome,70,780,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
931,1.56977E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,15,11,3
932,1.56986E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
933,1.56911E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,1,0,2
934,1.56933E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,5,13,9,5
935,1.5698E+12,2,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,6,4,2
936,1.5689E+12,1,TRUE,/,Android,TRUE,Chrome,76,732,412,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,4,2,1,1
937,1.56919E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
938,1.56953E+12,2,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,11,6,4
939,1.56958E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
940,1.5696E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,4,2,3
941,1.56942E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
942,1.56976E+12,1,TRUE,/,Android,TRUE,Chrome,76,780,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
943,1.56876E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,6,6,5,20
944,1.56917E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,3,3,4,7
945,1.56916E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
946,1.56918E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,3,2,1
947,1.56892E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,4,0,3
948,1.56902E+12,1,TRUE,/,Android,TRUE,Chrome,77,1280,800,password,completed,1,Northern Ireland,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,1
949,1.5691E+12,0,FALSE,/,iPhone,TRUE,Mobile Safari,,896,414,password,notSeen,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,5,8,4
950,1.56917E+12,2,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
951,1.5694E+12,1,TRUE,/,Android,TRUE,Chrome,77,771,360,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,1
952,1.56949E+12,0,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
953,1.56965E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
954,1.56978E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,skipped,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,1,0,2
955,1.56982E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,Scotland,FALSE,FALSE,FALSE,TRUE,1,1,2,18,17,2
956,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,1
957,1.56936E+12,0,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,7,23,20,14
958,1.56875E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,23
959,1.56876E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,4,2
960,1.56901E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,5
961,1.56927E+12,0,TRUE,/home,iPhone,TRUE,Mobile Safari,,896,414,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,2
962,1.56961E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
963,1.56985E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
964,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
965,1.56976E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,0,2,1,2
966,1.56978E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
967,1.56883E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
968,1.56934E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,6,5,3
969,1.56943E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
970,1.56961E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,skipped,0,,TRUE,FALSE,TRUE,TRUE,1,1,1,7,5,4
971,1.56979E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
972,1.56987E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,5,5,10,1
973,1.56988E+12,1,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
974,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,0,0,4,3,2
975,1.5688E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,4
976,1.5689E+12,1,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
977,1.56891E+12,0,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,7
978,1.56924E+12,2,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
979,1.56959E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1
980,1.56971E+12,2,TRUE,/,Android,TRUE,Chrome,77,1138,712,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,35,40,5
981,1.56979E+12,1,TRUE,/,Android,TRUE,Chrome,77,747,360,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
982,1.56985E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
983,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
984,1.56914E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
985,1.56875E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1194,834,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,4,1
986,1.56882E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
987,1.56883E+12,0,TRUE,/,Android,TRUE,Chrome,76,892,412,google.com,completed,0,,FALSE,FALSE,FALSE,FALSE,1,1,0,2,4,1
988,1.56918E+12,0,TRUE,/,Android,TRUE,Chrome,77,760,360,facebook.com,skipped,0,,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,1
989,1.56963E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
990,1.56979E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,6,15,17,2
